time,diameter
959.3,1.6537812702453007
959.8,1.6840925259181752
960.3,1.6746202291942718
960.8,1.7126855004982078
961.3,1.6616059620972015
961.8,1.6624232378602102
962.4,1.6620885975973723
962.9,1.6683584065174528
963.4,1.6624647590800452
963.9,1.6528891240351333
964.4,1.637503821752172
964.9,1.6816801353500899
965.4,1.6658167796585654
965.9,1.6784223062624462
966.4,1.726437895910523
966.9,1.7972569418936113
967.5,1.7234509121623747
968.0,1.6542304414052358
968.5,1.737612887183428
969.0,1.6632204418851413
969.5,1.674254163789034
970.0,1.6686086289898712
970.5,1.66705360080657
971.0,1.6379525806915431
971.6,1.6689560770592375
972.1,1.6629441669798912
972.6,1.6755955603174582
973.1,1.6847602864797968
973.6,1.6778064105862118
974.1,1.6515916152610992
974.6,1.6771516743985566
975.1,1.6762990655407728
975.6,1.718572477338161
976.1,1.6851368781316298
976.6,1.70195910201825
977.2,1.724435130522405
977.7,1.6581276090146044
978.2,1.6742500130540823
978.7,1.6435900635498946
979.2,1.6605846046550774
979.7,1.6754140148854524
980.3,1.6732789615043222
980.8,1.7047749721275278
981.3,1.6766002553379618
981.8,1.6753333398953902
982.3,1.676472870552853
982.8,1.686092466321693
983.3,1.674624752421139
983.8,1.677974292900933
984.3,1.6909555781996233
984.8,1.6637126009207557
985.3,1.665263820859997
985.8,1.6651668936656283
986.4,1.6628066926747398
986.9,1.6800952351298108
987.4,1.6904812643237677
987.9,1.676996753951044
988.4,1.6924092503066677
988.9,1.678074731557663
989.4,1.7006588017675386
990.0,1.6804596917747177
990.5,1.7180574419822268
991.0,1.7005960509622284
991.5,1.7006171408381043
992.0,1.7562249347102203
992.5,1.7774909762213305
993.0,1.6762762454979345
993.5,1.6788713597115794
994.0,1.6639765361021148
994.5,1.6736912860155053
995.0,1.6641397470631918
995.6,1.6748093552883054
996.1,1.7209905935471903
996.6,1.7200751054030516
997.1,1.6640591257502355
997.6,1.715620173710327
998.1,1.697860334208434
998.7,1.668008824665263
999.2,1.6574577978804876
999.7,1.6710139170162777
1000.2,1.6687056805373235
1000.7,1.6866833023770216
1001.2,1.6837847858305486
1001.7,1.6786072790468027
1002.2,1.6721293011910594
1002.7,1.6476031834479343
1003.3,1.6751675995942725
1003.8,1.6713490055579443
1004.3,1.6682228756103754
1004.8,1.6564802026713537
1005.3,1.6602655857094042
1005.8,1.670396669322979
1006.3,1.661347979639943
1006.8,1.6822984176259075
1007.4,1.663650744691699
1007.9,1.6641305358472114
1008.4,1.6420376044496836
1008.9,1.677036677575468
1009.4,1.6618090033842357
1009.9,1.6850670082768855
1010.4,1.6607538732121634
1010.9,1.667038611004698
1011.4,1.6626614599339604
1011.9,1.6621494721271972
1012.5,1.6618656274031107
1013.0,1.6888114114083337
1013.5,1.6883502033061428
1014.0,1.6802794814565194
1014.5,1.6668832210440534
1015.0,1.659319114998406
1015.6,1.6672469168358814
1016.1,1.6680966735575926
1016.6,1.664433357184773
1017.1,1.664976578017801
1017.6,1.6586459203263968
1018.1,1.6474379316950807
1018.6,1.6639475228585032
1019.1,1.652799280967527
1019.6,1.6677860089478156
1020.1,1.6711734495229453
1020.6,1.658646440296536
1021.2,1.6756629197827806
1021.7,1.6681051351452294
1022.2,1.6757060669564248
1022.7,1.6615390050341607
1023.2,1.6861243748466197
1023.7,1.6610997482043914
1024.3,1.6384567830249657
1024.8,1.663182860043388
1025.3,1.668298882906195
1025.8,1.6482753869516669
1026.3,1.6481138334428949
1026.8,1.6512470229984313
1027.3,1.6660543677280995
1027.8,1.670175859103973
1028.4,1.667054305283297
1028.9,1.6676972629156732
1029.4,1.6560909892128548
1029.9,1.6626346296944192
1030.4,1.6440038612944483
1030.9,1.6253180357086108
1031.4,1.6581654451325334
1031.9,1.6435984158472114
1032.4,1.6696963094743529
1032.9,1.666438326689352
1033.5,1.6493178712139702
1034.0,1.627673445480823
1034.5,1.63374104295078
1035.0,1.6343346200484377
1035.5,1.6553605012661983
1036.0,1.6380964873642956
1036.5,1.6401958264366177
1037.0,1.6322880771026875
1037.6,1.6387506345585376
1038.1,1.6174710447445924
1038.6,1.6186649737250034
1039.1,1.6297599185357892
1039.6,1.6474619581100802
1040.2,1.6932306970396227
1040.7,1.6783046465074631
1041.2,1.6963339590725122
1041.7,1.626279346848914
1042.2,1.682286135573964
1042.7,1.6664654293182226
1043.2,1.6857720060351766
1043.7,1.6715192512291763
1044.2,1.635347391602204
1044.8,1.6567008809299004
1045.3,1.661651917372616
1045.8,1.6770537771849046
1046.3,1.6937272868393705
1046.8,1.6713155617784794
1047.3,1.677937487079196
1047.8,1.658758734363614
1048.3,1.6578209763280365
1048.8,1.649671491431299
1049.4,1.7699627728443819
1049.9,1.6750696055597811
1050.4,1.6753023026652067
1050.9,1.667709912998141
1051.4,1.6661056604836253
1051.9,1.6165458367935948
1052.4,1.6260698773835782
1052.9,1.6280241804530196
1053.5,1.6621309704503335
1054.0,1.6514680644942055
1054.5,1.6328510697894472
1055.0,1.6301336141114797
1055.5,1.6490475216577456
1056.0,1.618823624621018
1056.5,1.6175366211014726
1057.1,1.6146573577924137
1057.6,1.6348110285791013
1058.1,1.624319051796873
1058.6,1.6335505094093075
1059.1,1.6264978798865286
1059.6,1.629059028066913
1060.2,1.6393880329176984
1060.7,1.6447084711391435
1061.2,1.6681359463307333
1061.7,1.6495833487658402
1062.2,1.6484277138747618
1062.7,1.6639108394582083
1063.2,1.6477746675783105
1063.7,1.6505865025445703
1064.2,1.6326948414614422
1064.8,1.6380901310543639
1065.3,1.637810504507675
1065.8,1.6319832692200982
1066.3,1.6523760192041568
1066.8,1.6525110571084698
1067.3,1.6530109476282047
1067.8,1.62555388210655
1068.4,1.6698189595465869
1068.9,1.6550246869253855
1069.4,1.6376958814348357
1069.9,1.6294262149002665
1070.4,1.671873291428686
1070.9,1.6257944616246043
1071.4,1.643856850483325
1071.9,1.6280718745126452
1072.4,1.6361624106378199
1073.0,1.6335179897917893
1073.5,1.6490382012275613
1074.0,1.6496525887496607
1074.5,1.6120271438022935
1075.0,1.5988351153921965
1075.5,1.6314364671116353
1076.0,1.6414184412711208
1076.5,1.6694909863100993
1077.0,1.6403118433979682
1077.6,1.6685344785858498
1078.1,1.622498097697956
1078.6,1.6132079122765561
1079.1,1.6300098420597613
1079.6,1.6331979638654865
1080.1,1.6680164596028908
1080.6,1.6599220656046905
1081.1,1.6192497686036087
1081.6,1.623853892962418
1082.2,1.6230425257893522
1082.7,1.640482035912542
1083.2,1.6358054592960436
1083.7,1.6476567970804459
1084.2,1.6459263604480971
1084.7,1.7336024775723786
1085.2,1.65463557558926
1085.7,1.6695567186285956
1086.2,1.6482568817506453
1086.8,1.7008418050180267
1087.3,1.6872275862090298
1087.8,1.683528030989566
1088.3,1.6714034806509075
1088.8,1.6619334754936035
1089.3,1.6602979592871956
1089.8,1.6848417908912376
1090.3,1.6781270862046112
1090.9,1.6665942069024327
1091.4,1.667427063292019
1091.9,1.6589003574457872
1092.4,1.6409796253624729
1092.9,1.6846576197141756
1093.4,1.66950516938589
1093.9,1.7884995244661586
1094.4,1.7155403226107717
1094.9,1.6906953150709074
1095.4,1.6563087493681041
1096.0,1.676539041148057
1096.5,1.697767554276777
1097.0,1.6519463396510743
1097.5,1.6882008608926073
1098.0,1.7018610431639976
1098.5,1.660477688083647
1099.0,1.7129532935758136
1099.5,1.6824345174374786
1100.1,1.7020517056960935
1100.6,1.6953607214139175
1101.1,1.6786679777385685
1101.6,1.670266391361235
1102.1,1.7056546851566257
1102.6,1.6911941150180294
1103.1,1.7233472733462543
1103.6,1.7437314373476138
1104.2,1.682320199007775
1104.7,1.8043798565255753
1105.2,1.6947980500832276
1105.7,1.7285464964470225
1106.2,1.7091840747943892
1106.7,1.6738910112561995
1107.2,1.697986342180081
1107.7,1.671164812477386
1108.2,1.6751845842919784
1108.8,1.663543639749992
1109.3,1.6609608677498937
1109.8,1.6580283343068594
1110.3,1.6714467272728013
1110.8,1.6635483588213957
1111.3,1.6881435079575189
1111.8,1.673455788861644
1112.3,1.6704999065843333
1112.8,1.695152492494837
1113.3,1.6869838147402922
1113.8,1.721807346433974
1114.3,1.692178321718322
1114.9,1.6961493566826615
1115.4,1.685337928668464
1115.9,1.7090151841439176
1116.4,1.7950806152577654
1116.9,1.7784683448475307
1117.4,1.8209721820501268
1117.9,1.7140829132690338
1118.5,1.741142856813633
1119.0,1.714338751838644
1119.5,1.6895035386096138
1120.0,1.6560840898044393
1120.5,1.689252875650966
1121.0,1.6577599642589826
1121.5,1.6614453973668275
1122.0,1.645229478853999
1122.5,1.641511253695563
1123.0,1.6377755072201596
1123.6,1.6443256323511752
1124.1,1.636406209907314
1124.6,1.6303212266364417
1125.1,1.6469159947104823
1125.6,1.6011983898144435
1126.1,1.6162569992798446
1126.6,1.6953922257484106
1127.1,1.7016867084718452
1127.7,1.670684797533416
1128.2,1.7024107152227907
1128.7,1.6666876664614552
1129.2,1.6670450783087465
1129.7,1.6479112458752343
1130.2,1.6887417347366949
1130.7,1.660492981838744
1131.2,1.6615666168511087
1131.8,1.629202082542625
1132.3,1.654275193963946
1132.8,1.6682932838265738
1133.3,1.6975781367301384
1133.8,1.6761664838601775
1134.3,1.672322763699647
1134.8,1.6575473192481018
1135.3,1.7095478657723793
1135.8,1.6693899207022316
1136.4,1.6818599448013967
1136.9,1.658936671558973
1137.4,1.6797897435470475
1137.9,1.6665412467040193
1138.4,1.7121269195539355
1138.9,1.7046034090334614
1139.4,1.697478289372178
1139.9,1.66699272006825
1140.4,1.650051213429673
1140.9,1.665395358670493
1141.5,1.6474000118341814
1142.0,1.6792923160295163
1142.5,1.6710289298277228
1143.0,1.653077731318537
1143.5,1.6501434803802038
1144.0,1.6459440206160698
1144.5,1.655159305144996
1145.1,1.6502566505977827
1145.6,1.6561682132653703
1146.1,1.654690752951161
1146.6,1.635551690865244
1147.1,1.6448119213538361
1147.6,1.6563867070358809
1148.1,1.646366334696809
1148.6,1.6477803043099615
1149.1,1.6468542615004278
1149.6,1.6450036234373526
1150.1,1.6427602136221293
1150.6,1.6411496559319605
1151.1,1.6691132660827754
1151.6,1.6755525863896055
1152.1,1.7149471043847075
1152.7,1.6717362536732288
1153.2,1.7787757059754403
1153.7,1.7092210814669992
1154.2,1.6888581994176206
1154.7,1.6736439765534092
1155.2,1.74643092056317
1155.8,1.652115145424765
1156.3,1.6594897441902552
1156.8,1.667627643146157
1157.3,1.6939855771574077
1157.8,1.6468217766236892
1158.3,1.6466735467863753
1158.8,1.6324564755227444
1159.3,1.6493448823295034
1159.9,1.6934044761650706
1160.4,1.713118062012465
1160.9,1.7199402153036751
1161.4,1.6865955617415025
1161.9,1.8094796648752498
1162.4,1.6833093715626064
1162.9,1.7447134786174645
1163.4,1.7472477809140643
1164.0,1.7611997458533648
1164.5,1.7146442415656706
1165.0,1.6859267785710634
1165.5,1.7179902133872111
1166.0,0.6866916772086258
1166.5,1.7081070460644414
1167.0,1.8201249424943036
1167.6,1.7385283160245524
1168.1,1.7692715045005867
1168.6,1.784890069715592
1169.1,1.8240213049367873
1169.6,1.8049181416344426
1170.1,1.7339727133374705
1170.6,1.73098906631272
1171.1,1.7702842919441766
1171.7,1.7028725186651124
1172.2,1.7086480463753273
1172.7,1.7749631987355348
1173.2,1.7961339313157616
1173.7,1.7929829824431567
1174.2,1.663095073282758
1174.7,1.7776581685740407
1175.2,1.7022528904656227
1175.7,1.6887622909777034
1176.3,1.6750359350786193
1176.8,1.6571440725092732
1177.3,1.6539244741952162
1177.8,1.627821522453885
1178.3,1.6323529015983598
1178.8,1.6496917727353277
1179.3,1.6538822587627886
1179.9,1.626951678888622
1180.4,1.6410586980980493
1180.9,1.6111436505989756
1181.4,1.6729925218550397
1181.9,1.6533823971279642
1182.4,1.6817845981882253
1182.9,1.679062162086095
1183.5,1.669418193232302
1184.0,1.6704750290315462
1184.5,1.6768431501059122
1185.0,1.6841686435643424
1185.5,1.6869551482006067
1186.0,1.6590234129115937
1186.5,1.6849476494055515
1187.0,1.692595420743699
1187.5,1.641508709386767
1188.1,1.6648312670137433
1188.6,1.669769681184676
1189.1,1.6748197364515582
1189.6,1.682787139099977
1190.1,1.6969747660875005
1190.6,1.7165799373022494
1191.1,1.782271856813992
1191.6,1.6990817500416238
1192.2,1.7133011546862258
1192.7,1.7878870844036687
1193.2,1.7924025759257072
1193.7,1.7958085714489238
1194.2,1.670592564621223
1194.7,1.6686259313162197
1195.2,1.696261448433149
1195.7,1.7013071187527113
1196.3,1.7352831042885422
1196.8,1.7402149830270017
1197.3,1.711751672710761
1197.8,1.7828738139677245
1198.3,1.7673782504863038
1198.8,1.7840712382499728
1199.3,1.7655221218956068
1199.8,1.7171192994945725
1200.3,1.741690149004149
1200.8,1.6751528562533373
1201.4,1.7222195433236012
1201.9,1.8042652982718717
1202.4,1.724608802780003
1202.9,1.7653799222282174
1203.4,1.7375007634484976
1203.9,1.6660066617298641
1204.4,1.671661153535723
1204.9,1.6536730547773353
1205.4,1.7801083741751655
1206.0,1.7097567039930037
1206.5,1.8230428988238907
1207.0,1.8747510606221853
1207.5,1.722617277978473
1208.0,1.6889603399563864
1208.5,1.7095401863761557
1209.1,1.6853206570546662
1209.6,1.7492481534164501
1210.1,1.7345057631229344
1210.6,1.7037828075666106
1211.1,1.7982801466221514
1211.6,1.6796804592466634
1212.1,1.7260441692213857
1212.6,1.7087516968978367
1213.1,1.7032780018608786
1213.6,1.692202661270311
1214.1,1.7106425798617477
1214.6,1.671160246941548
1215.2,1.6790034591131446
1215.7,1.7036611087857552
1216.2,1.694619025240122
1216.7,1.6920875311957597
1217.2,1.707316739740448
1217.7,1.698181277627842
1218.2,1.6962870694648897
1218.7,1.7123581549242184
1219.3,1.7087179566121125
1219.8,1.7006164860204689
1220.3,1.7037682520406514
1220.8,1.7163420682061856
1221.3,1.7107402745100098
1221.8,1.6966437775357588
1222.3,1.6831254865083238
1222.8,1.7108042401486436
1223.3,1.6867670563738657
1223.8,1.6963373129173973
1224.3,1.6877505870389629
1224.9,1.6791226878524828
1225.4,1.6646000051503318
1225.9,1.6728428534166346
1226.4,1.6794311476855777
1226.9,1.6794752740611534
1227.4,1.681738126522057
1227.9,1.6762939183842933
1228.4,1.6804836155354959
1229.0,1.6791353201082753
1229.5,1.6817239974875042
1230.0,1.6967802594204064
1230.5,1.6804604213995
1231.0,1.6691719919928751
1231.5,1.6746853174280898
1232.0,1.6707507710963465
1232.5,1.6753164708258395
1233.0,1.668398292896629
1233.5,1.6720833330307887
1234.1,1.6796282801744238
1234.6,1.6677290007038545
1235.1,1.686881534679914
1235.6,1.6747070203688137
1236.1,1.6874955328278936
1236.6,1.6923569643085419
1237.1,1.689764666297653
1237.6,1.6777063942854489
1238.2,1.685425492087469
1238.7,1.6671033098842605
1239.2,1.7177386776970884
1239.7,1.694023003766979
1240.2,1.784402232874166
1240.7,1.6250430605315749
1241.2,1.67725978236532
1241.7,1.6935291048237053
1242.2,1.6808935930961013
1242.7,1.6747598234586456
1243.3,1.6693181488181723
1243.8,1.6649346920535397
1244.3,1.6538999408182584
1244.8,1.6703749878835463
1245.3,1.6656346787354877
1245.8,1.6687135518099736
1246.3,1.6507108117406077
1246.8,1.6712235083492673
1247.3,1.6650219281070548
1247.9,1.6604686537593931
1248.4,1.6615009191835766
1248.9,1.6768865446825263
1249.4,1.664715980745613
1249.9,1.6661168484383053
1250.4,1.673452647770499
1250.9,1.6716202612728714
1251.4,1.6625854187845932
1251.9,1.6657097509133088
1252.4,1.6792360692057116
1252.9,1.6725047314666013
1253.4,1.6786688059876433
1253.9,1.666548449553424
1254.5,1.6717302429381684
1255.0,1.670085734459572
1255.5,1.6582680342613183
1256.0,1.6794090976550917
1256.5,1.668773640947338
1257.0,1.668116067666495
1257.5,1.6731834357194737
1258.0,1.6782819806265472
1258.5,1.6852119362369462
1259.1,1.693510824856465
1259.6,1.7033456902512
1260.1,1.7098879188338887
1260.6,1.6853703906362454
1261.1,1.6680333524870992
1261.6,1.6518368820252864
1262.2,1.6684670995522006
1262.7,1.6742877792812554
1263.2,1.6961483623071807
1263.7,1.6646358622661561
1264.2,1.6737497796615142
1264.7,1.6809414082814333
1265.2,1.678380434870961
1265.7,1.6757515287971354
1266.3,1.6624086238672893
1266.8,1.682196782278481
1267.3,1.6808980891766037
1267.8,1.6890844232311284
1268.3,1.6654659928462705
1268.8,1.716173449728036
1269.4,1.6910547653254857
1269.9,1.692022859737542
1270.4,1.6853491931840003
1270.9,1.6994266178189779
1271.4,1.710110898521848
1271.9,1.702673944474882
1272.4,1.7136458028647559
1272.9,1.6723437658453804
1273.5,1.678557435209782
1274.0,1.6704574606245228
1274.5,1.6510331342177222
1275.0,1.6655639670074474
1275.5,1.6722974257652967
1276.0,1.651190730170446
1276.5,1.6378126532802253
1277.0,1.6582592600963642
1277.5,1.670514579152844
1278.0,1.658282353812612
1278.6,1.665902468602284
1279.1,1.6690043390178553
1279.6,1.6570770166196591
1280.1,1.655502656534137
1280.6,1.6538302840954693
1281.1,1.663345377333503
1281.6,1.687548477962326
1282.1,1.6834582948281782
1282.6,1.648402552419712
1283.2,1.6424374894634237
1283.7,1.6612701274607793
1284.2,1.6594233320588256
1284.7,1.652544164721624
1285.2,1.6417319179906036
1285.7,1.6407410901565613
1286.2,1.638968388240324
1286.7,1.6333100031785592
1287.2,1.646168171967392
1287.7,1.647322096872029
1288.3,1.6328018610328048
1288.8,1.6452376694046402
1289.3,1.637981307680596
1289.8,1.628635559796653
1290.3,1.6492970240232674
1290.8,1.6417991088891555
1291.3,1.6429153904564464
1291.9,1.6333248841750465
1292.4,1.6282928052297827
1292.9,1.6683742017724401
1293.4,1.6246268148361807
1293.9,1.6248029158909825
1294.4,1.631140336532475
1294.9,1.6489057800523992
1295.4,1.6850296772123132
1296.0,1.6739489289425338
1296.5,1.659767353390276
1297.0,1.6583015539848642
1297.5,1.6533467765521945
1298.0,1.6425752727015994
1298.5,1.6483137171070272
1299.0,1.6235137607728816
1299.5,1.6245796614076236
1300.0,1.6304084677213053
1300.6,1.6433590611415478
1301.1,1.6218948859289422
1301.6,1.6505561547826335
1302.1,1.6592569389654626
1302.6,1.692895598133018
1303.1,1.7469845211619912
1303.6,1.6655661093757372
1304.1,1.6661138643984386
1304.7,1.6513722419700072
1305.2,1.667217736106688
1305.7,1.6755608997919622
1306.2,1.692941334465846
1306.7,1.6677267867798216
1307.2,1.6514571049620597
1307.7,1.6549483560192155
1308.2,1.651481686302257
1308.7,1.7288636589706425
1309.3,1.6939107170685748
1309.8,1.6616029576011615
1310.3,1.7183155477705987
1310.8,1.6672804227284534
1311.3,1.675647907225377
1311.8,1.6684253498808548
1312.3,1.6549368156397424
1312.8,1.6601111377291673
1313.3,1.6703822740251326
1313.9,1.6515268394857139
1314.4,1.6740500502018456
1314.9,1.6615646197299112
1315.4,1.667915035947375
1315.9,1.6553977309368333
1316.4,1.6518976204819167
1316.9,1.6810670474325629
1317.4,1.6747753884450192
1318.0,1.771887246692662
1318.5,1.7090558752068044
1319.0,1.7895379010666674
1319.5,1.7037139456500614
1320.0,1.8007608211473347
1320.5,1.7635019861392358
1321.0,1.7725184314095837
1321.5,1.7763903715952372
1322.0,1.6903814392004908
1322.5,1.7157330413631013
1323.0,1.6862865257275836
1323.6,1.7163014083669699
1324.1,1.7656597507394751
1324.6,1.702575422983523
1325.1,1.7072117382683565
1325.6,1.8008591811998174
1326.1,1.7854683541291458
1326.6,1.7764935884399446
1327.1,1.7390151575441242
1327.6,1.7091626715128923
1328.1,1.7070118002567733
1328.7,1.7326959507105033
1329.2,1.7183915694538165
1329.7,1.6875484457441663
1330.2,1.6871508910604862
1330.7,1.687572673613234
1331.2,1.7028267892542113
1331.7,1.7787742690569304
1332.2,1.7375928068550712
1332.8,1.727458770907733
1333.3,1.7015669648225635
1333.8,1.7013288998584633
1334.3,1.6852034155346278
1334.8,1.6947163792300095
1335.3,1.6779494520799856
1335.8,1.6777464748332103
1336.4,1.6705254295823062
1336.9,1.7113324676012562
1337.4,1.671480833080014
1337.9,1.683881369067736
1338.4,1.6919550997403223
1338.9,1.6876935420561194
1339.4,1.6719264553646251
1339.9,1.6958058844356387
1340.5,1.7039348756025974
1341.0,1.6907909026865051
1341.5,1.7038015327112486
1342.0,1.7066170395559013
1342.5,1.7300911035847835
1343.0,1.8128386494506177
1343.5,1.7944751867446134
1344.0,1.7259799656690764
1344.5,1.7023260022764057
1345.1,1.7692985637329743
1345.6,1.6903576510900082
1346.1,1.6759085313686461
1346.6,1.678821578320269
1347.1,1.733465606272048
1347.6,1.7020034691261694
1348.1,1.7383199444726463
1348.6,1.6893896766431407
1349.2,1.7088718761547534
1349.7,1.7039190304744325
1350.2,1.6616071846610292
1350.7,1.6906747861911142
1351.2,1.6710340896805609
1351.7,1.6675945555502762
1352.2,1.6729069066719044
1352.7,1.6595916238829818
1353.3,1.6933318077281603
1353.8,1.6740855804937718
1354.3,1.673446869517416
1354.8,1.675292326608746
1355.3,1.6740346581871666
1355.8,1.6918674543286638
1356.3,1.6623750230968084
1356.8,1.7040831938017547
1357.3,1.6740579554038526
1357.8,1.6850059014673404
1358.4,1.6610019504568039
1358.9,1.6617100400881923
1359.4,1.6659734558012578
1359.9,1.6682739385648553
1360.4,1.6739042471604588
1360.9,1.6850547919698065
1361.4,1.669922740909609
1361.9,1.6852916493266383
1362.4,1.6715180807343895
1363.0,1.6558203862937089
1363.5,1.6729429572231893
1364.0,1.6734646621881295
1364.5,1.6694782849561562
1365.0,1.656584144642185
1365.5,1.671496106985101
1366.0,1.660442672143861
1366.6,1.6717952043471969
1367.1,1.6665038922208928
1367.6,1.6530905161725664
1368.1,1.640876217406545
1368.6,1.6464420764758112
1369.1,1.648725541340559
1369.6,1.6585828791433117
1370.1,1.6630091740047863
1370.6,1.6491444200517902
1371.2,1.652863716147796
1371.7,1.645620178529279
1372.2,1.6451590620668721
1372.7,1.6546317185772377
1373.2,1.6820419586144297
1373.7,1.7070840357778427
1374.2,1.675231120764918
1374.7,1.687759053478111
1375.3,1.70174500747164
1375.8,1.7235440208681034
1376.3,1.7335440886727826
1376.8,1.7233749006480241
1377.3,1.7017456021962682
1377.8,1.6979358548426295
1378.3,1.6815755232304788
1378.9,1.6793450485650843
1379.4,1.6525899129305626
1379.9,1.6186966404659346
1380.4,1.6504233444555134
1380.9,1.644227101987812
1381.4,1.6516614835157648
1381.9,1.6410600914337192
1382.4,1.6584792997033224
1382.9,1.657668809084446
1383.4,1.6437486563699846
1384.0,1.6388501632473667
1384.5,1.637679555693301
1385.0,1.655890390310091
1385.5,1.6348387854333417
1386.0,1.6564463583924611
1386.5,1.6665016845054228
1387.0,1.638448975059207
1387.5,1.6354550319950525
1388.0,1.6780922571523456
1388.6,1.65685962293574
1389.1,1.6685131496378103
1389.6,1.6805677899569267
1390.1,1.675118006867694
1390.6,1.676409742451963
1391.1,1.6679648555501794
1391.6,1.6754089106104268
1392.1,1.6653809643622914
1392.7,1.676096013062175
1393.2,1.6757737810642048
1393.7,1.6906171768039282
1394.2,1.65281554108655
1394.7,1.677698354564612
1395.2,1.691689705755947
1395.7,1.6784378475998913
1396.2,1.6865813527416207
1396.7,1.6550393532321457
1397.2,1.6718218660864024
1397.8,1.6653946842610758
1398.3,1.6757602613882983
1398.8,1.6792655486972297
1399.3,1.6459999857199858
1399.8,1.6835721030528883
1400.3,1.6683756593272678
1400.8,1.673433900195226
1401.3,1.6755850833784418
1401.8,1.6875598036874289
1402.3,1.6665912568115295
1402.9,1.6475913465887833
1403.4,1.622589576980361
1403.9,1.645871187008435
1404.4,1.6436919527932465
1404.9,1.6172250721738015
1405.4,1.6509594505559557
1405.9,1.60124870473305
1406.4,1.6088118584278337
1407.0,1.6242669146960962
1407.5,1.6471055351444828
1408.0,1.6348072348307319
1408.5,1.6461851995952252
1409.0,1.6445464798096365
1409.5,1.6353376523530994
1410.0,1.6308854123893688
1410.5,1.6381358533570105
1411.0,1.6445641101001298
1411.5,1.6300567520630989
1412.0,1.618252739306928
1412.6,1.654922960397944
1413.1,1.6383510815806759
1413.6,1.6212468545072882
1414.1,1.6197110322424486
1414.6,1.6366610264816288
1415.1,1.6287790169441811
1415.7,1.6232044258462195
1416.2,1.6311181159227242
1416.7,1.6320816771348676
1417.2,1.6421233682614957
1417.7,1.6469890997390328
1418.2,1.638032392652694
1418.7,1.6446307338422335
1419.2,1.6477835571044108
1419.8,1.6330399068317314
1420.3,1.6407000319396663
1420.8,1.6404981525597329
1421.3,1.658889783669566
1421.8,1.6658462700164396
1422.3,1.6730298116681461
1422.8,1.6444369176642084
1423.4,1.6280626521821229
1423.9,1.6750751577318839
1424.4,1.6365771135831766
1424.9,1.641150580832678
1425.4,1.6470469512455037
1425.9,1.6291891364105717
1426.5,1.630063789393995
1427.0,1.6319347109874187
1427.5,1.6435756768268697
1428.0,1.6327127528902703
1428.5,1.6186951427707075
1429.0,1.6266808520102145
1429.5,1.6486455028178506
1430.1,1.6639245972896122
1430.6,1.6449425090820706
1431.1,1.6127926084281565
1431.6,1.6263936473025131
1432.1,1.6315720107811207
1432.6,1.6268552424498328
1433.1,1.631924484516891
1433.6,1.6497485612585183
1434.1,1.6477056030644377
1434.6,1.634952002587826
1435.2,1.624371209069692
1435.7,1.6317105345982508
1436.2,1.6444484961551231
1436.7,1.7227450850913233
1437.2,1.7397291437930944
1437.7,1.7525534920155756
1438.2,1.7454754257185667
1438.7,1.7685827414115296
1439.3,1.7240303590730288
1439.8,1.7124528190619333
1440.3,1.7253295939627895
1440.8,1.6917603440932165
1441.3,1.7047855508239986
1441.8,1.7361181847455922
1442.3,1.7175082932787757
1442.8,1.6534528724576592
1443.3,1.7463474363035418
1443.8,1.7664056103248698
1444.4,1.838347511705757
1444.9,1.7358251370516167
1445.4,1.730051958932524
1445.9,1.7417475999707743
1446.4,1.6833621191159163
1446.9,1.7824620837130845
1447.4,1.7483691989217123
1447.9,1.7494963061775142
1448.4,1.797808015899138
1448.9,1.7668196679183519
1449.5,1.841386450035889
1450.0,1.78073122741762
1450.5,1.8132359764951052
1451.0,1.857425601616324
1451.5,1.7633159084382088
1452.0,1.7921592235390984
1452.5,1.7505780160361717
1453.1,1.770418256051052
1453.6,1.8797623845089162
1454.1,1.6839692738562262
1454.6,1.8473166788960007
1455.1,1.7600325157763543
1455.6,1.6541544472821266
1456.1,1.6956068047465622
1456.6,1.5615024442567174
1457.1,1.6662008876473642
1457.6,1.77323049097408
1458.2,1.801051572718485
1458.7,1.7359416877896765
1459.2,1.7509398770240876
1459.7,1.7270893955716065
1460.2,1.72283559030042
1460.7,1.7289206832043567
1461.2,1.7582912981327625
1461.7,1.765202516565127
1462.3,1.7644510583186095
1462.8,1.789085561092456
1463.3,1.7315001991121788
1463.8,1.691252704338496
1464.3,1.7159850623005186
1464.8,1.7356578621589076
1465.3,1.7106292522111488
1465.8,1.7117452378472755
1466.3,1.7081288840156672
1466.8,1.7192291258673127
1467.4,1.7432033848673232
1467.9,1.7541209163415539
1468.4,1.7405252558722095
1468.9,1.7540882830502769
1469.4,1.7039917822340174
1469.9,1.72889315480428
1470.5,1.7496054938919594
1471.0,1.734889194109915
1471.5,1.6859277772986938
1472.0,1.6784029879805265
1472.5,1.6459299661657298
1473.0,1.6423616250801978
1473.5,1.667320348061949
1474.1,1.6644015126090268
1474.6,1.6675478318724708
1475.1,1.6745916041040092
1475.6,1.6651658178737259
1476.1,1.6537657486108583
1476.6,1.6845638495217117
1477.1,1.6747794151919735
1477.6,1.6885462823581745
1478.1,1.7154966086004866
1478.6,1.722773792353258
1479.1,1.6840045948383942
1479.7,1.6481393119580836
1480.2,1.6620783153683423
1480.7,1.5975920773511363
1481.2,1.6395031720465547
